Team,Season,Season.Type,GP,TOI,CF,CA,CF60,CA60,CF_Perc,CSh_Perc,CSv_Perc,FF,FA,FF60,FA60,FF_Perc,FSh_Perc,FSv_Perc,SF,SA,SF60,SA60,SF_Perc,Sh_Perc,Sv_Perc,xGF,xGA,xGF60,xGA60,xGF_Perc,SCF,SCA,SCF60,SCA60,SCF_Perc,xFSh_Perc,xFSv_Perc,Adj.FSv_Perc,PDO,xPDO,GF,GA,GF60,GA60,GF_Perc,FO_Perc,PENDIFF
PIT,20072008,Regular,82,655.63,888,184,81.27,16.84,82.84,7.43,94.57,676,156,61.86,14.28,81.25,9.76,93.59,482,115,44.11,10.52,80.74,13.69,91.3,62.69,8.22,5.74,0.75,88.41,229,25,20.96,2.29,90.16,9.27,94.73,-1.14,105,104,66,10,6.04,0.92,86.84,51.18,-19
PIT,20082009,Regular,82,575.55,792,145,82.56,15.12,84.53,6.69,92.41,581,111,60.57,11.57,83.96,9.12,90.09,419,86,43.68,8.97,82.97,12.65,87.21,54.13,8.56,5.64,0.89,86.34,207,33,21.58,3.44,86.25,9.32,92.28,-2.19,99.86,101.6,53,11,5.53,1.15,82.81,53.79,-38
PIT,20092010,Regular,81,534.05,824,112,92.58,12.58,88.03,6.07,95.54,615,92,69.09,10.34,86.99,8.13,94.57,444,62,49.88,6.97,87.75,11.26,91.94,56.61,6.18,6.36,0.69,90.15,207,17,23.26,1.91,92.41,9.2,93.28,1.29,103.2,102.48,50,5,5.62,0.56,90.91,59.14,-45
PIT,20102011,Regular,82,544.74,788,101,86.79,11.12,88.64,5.58,95.05,564,82,62.12,9.03,87.31,7.8,93.9,400,61,44.06,6.72,86.77,11,91.8,48.45,6.12,5.34,0.67,88.78,187,24,20.6,2.64,88.63,8.59,92.54,1.37,102.8,101.13,44,5,4.85,0.55,89.8,50.18,-62
PIT,20112012,Regular,82,473.8,843,111,106.75,14.06,88.36,5.81,91.89,618,96,78.26,12.16,86.55,7.93,90.62,415,81,52.55,10.26,83.67,11.81,88.89,51.72,7.93,6.55,1,86.7,181,36,22.92,4.56,83.41,8.37,91.74,-1.11,100.7,100.1,49,9,6.21,1.14,84.48,51.45,-47
PIT,20122013,Regular,48,272.65,405,45,89.13,9.9,90,8.4,93.33,313,30,68.88,6.6,91.25,10.86,90,227,21,49.95,4.62,91.53,14.98,85.71,27.33,1.61,6.01,0.35,94.43,92,7,20.25,1.54,92.93,8.73,94.63,-4.63,100.69,103.36,34,3,7.48,0.66,91.89,51.78,-21
PIT,20132014,Regular,82,463.87,774,84,100.11,10.87,90.21,7.75,92.86,590,66,76.31,8.54,89.94,10.17,90.91,445,55,57.56,7.11,89,13.48,89.09,52.4,4.07,6.78,0.53,92.79,177,11,22.89,1.42,94.15,8.88,93.83,-2.92,102.57,102.71,60,6,7.76,0.78,90.91,59.23,-33
PIT,20142015,Regular,82,456.21,689,90,90.62,11.84,88.45,6.24,88.89,535,77,70.36,10.13,87.42,8.04,87.01,398,65,52.34,8.55,85.96,10.8,84.62,51.84,5.84,6.82,0.77,89.88,177,21,23.28,2.76,89.39,9.69,92.42,-5.4,95.42,102.11,43,10,5.66,1.32,81.13,53.52,-39
PIT,20152016,Regular,82,440.73,640,96,87.13,13.07,86.96,6.88,94.79,482,82,65.62,11.16,85.46,9.13,93.9,358,61,48.74,8.3,85.44,12.29,91.8,46.17,6.29,6.29,0.86,88.01,174,26,23.69,3.54,87,9.58,92.33,1.57,104.09,101.91,44,5,5.99,0.68,89.8,52.93,-32
PIT,20162017,Regular,82,434,673,115,93.04,15.9,85.41,8.02,93.91,511,99,70.65,13.69,83.77,10.57,92.93,386,81,53.36,11.2,82.66,13.99,91.36,52.1,9.07,7.2,1.25,85.18,200,36,27.65,4.98,84.75,10.19,90.84,2.09,105.35,101.04,54,7,7.47,0.97,88.52,55.41,-34
S.J,20072008,Regular,82,624.69,764,126,73.38,12.1,85.84,6.54,92.86,593,110,56.96,10.57,84.35,8.43,91.82,440,87,42.26,8.36,83.49,11.36,89.66,62.52,6.27,6,0.6,90.88,239,16,22.96,1.54,93.73,10.54,94.3,-2.48,101.02,104.84,50,9,4.8,0.86,84.75,57.7,-30
S.J,20082009,Regular,82,561.72,948,121,101.26,12.92,88.68,8.12,91.74,696,100,74.34,10.68,87.44,11.06,90,510,74,54.48,7.9,87.33,15.1,86.49,66.96,7.16,7.15,0.76,90.34,241,26,25.74,2.78,90.26,9.62,92.84,-2.84,101.58,102.46,77,10,8.22,1.07,88.51,56.24,-27
S.J,20092010,Regular,81,501.08,883,118,105.73,14.13,88.21,7.02,93.22,653,93,78.19,11.14,87.53,9.49,91.4,471,72,56.4,8.62,86.74,13.16,88.89,64.49,5.88,7.72,0.7,91.64,234,22,28.02,2.63,91.41,9.88,93.68,-2.28,102.05,103.55,62,8,7.42,0.96,88.57,59.84,-47
S.J,20102011,Regular,82,466.08,940,95,121.01,12.23,90.82,6.17,92.63,707,78,91.01,10.04,90.06,8.2,91.03,520,54,66.94,6.95,90.59,11.15,87.04,72.99,6.38,9.4,0.82,91.97,278,24,35.79,3.09,92.05,10.32,91.83,-0.8,98.19,102.15,58,7,7.47,0.9,89.23,58.86,-21
S.J,20112012,Regular,82,468.43,857,77,109.77,9.86,91.76,6.07,96.1,636,63,81.46,8.07,90.99,8.18,95.24,449,53,57.51,6.79,89.44,11.58,94.34,57.2,3.94,7.33,0.51,93.55,210,12,26.9,1.54,94.59,8.99,93.74,1.5,105.92,102.73,52,3,6.66,0.38,94.55,55.58,-40
S.J,20122013,Regular,48,282.97,480,73,101.78,15.48,86.8,5.83,95.89,346,63,73.36,13.36,84.6,8.09,95.24,254,50,53.86,10.6,83.55,11.02,94,30.86,4.69,6.54,0.99,86.82,112,18,23.75,3.82,86.15,8.92,92.56,2.68,105.02,101.48,28,3,5.94,0.64,90.32,54.18,-14
S.J,20132014,Regular,82,490.44,892,113,109.13,13.82,88.76,5.27,95.58,665,84,81.36,10.28,88.79,7.07,94.05,483,70,59.09,8.56,87.34,9.73,92.86,63.04,5.16,7.71,0.63,92.43,239,19,29.24,2.32,92.64,9.48,93.86,0.19,102.59,103.34,47,5,5.75,0.61,90.38,57.14,-28
S.J,20142015,Regular,82,450.86,768,112,102.2,14.9,87.27,6.51,96.43,559,91,74.39,12.11,86,8.94,95.6,402,71,53.5,9.45,84.99,12.44,94.37,56.15,6.56,7.47,0.87,89.54,211,22,28.08,2.93,90.56,10.05,92.79,2.81,106.8,102.83,50,4,6.65,0.53,92.59,57.11,-25
S.J,20152016,Regular,82,460.57,705,98,91.84,12.77,87.8,7.23,93.88,525,79,68.39,10.29,86.92,9.71,92.41,383,63,49.89,8.21,85.87,13.32,90.48,49.81,4.21,6.49,0.55,92.21,202,13,26.32,1.69,93.95,9.49,94.67,-2.27,103.79,104.16,51,6,6.64,0.78,89.47,59.18,-21
S.J,20162017,Regular,82,425.6,676,93,95.3,13.11,87.91,4.88,94.62,481,76,67.81,10.71,86.36,6.86,93.42,337,58,47.51,8.18,85.32,9.79,91.38,41.69,5.07,5.88,0.71,89.16,154,16,21.71,2.26,90.59,8.67,93.33,0.09,101.17,102,33,5,4.65,0.7,86.84,54.46,-18
STL,20072008,Regular,82,559.67,648,120,69.47,12.86,84.38,6.79,90.83,484,105,51.89,11.26,82.17,9.09,89.52,340,84,36.45,9.01,80.19,12.94,86.9,43.45,7.71,4.66,0.83,84.93,171,31,18.33,3.32,84.65,8.98,92.66,-3.13,99.85,101.63,44,11,4.72,1.18,80,50,-41
STL,20082009,Regular,83,566.87,796,104,84.25,11.01,88.44,7.04,92.31,594,82,62.87,8.68,87.87,9.43,90.24,403,60,42.66,6.35,87.04,13.9,86.67,54.5,5.91,5.77,0.63,90.22,210,22,22.23,2.33,90.52,9.18,92.79,-2.55,100.56,101.97,56,8,5.93,0.85,87.5,52.21,-44
STL,20092010,Regular,82,526.36,821,98,93.59,11.17,89.34,5.97,93.88,595,75,67.82,8.55,88.81,8.24,92,410,58,46.74,6.61,87.61,11.95,89.66,55.07,5.29,6.28,0.6,91.24,200,16,22.8,1.82,92.59,9.25,92.95,-0.95,101.61,102.2,49,6,5.59,0.68,89.09,53.76,-40
STL,20102011,Regular,82,483.34,693,66,86.03,8.19,91.3,6.64,98.48,508,53,63.06,6.58,90.55,9.06,98.11,350,42,43.45,5.21,89.29,13.14,97.62,46.71,3.5,5.8,0.43,93.03,180,11,22.34,1.37,94.24,9.19,93.4,4.72,110.76,102.59,46,1,5.71,0.12,97.87,43.98,-24
STL,20112012,Regular,82,439.71,710,78,96.88,10.64,90.1,5.63,96.15,516,60,70.41,8.19,89.58,7.75,95,345,44,47.08,6,88.69,11.59,93.18,46.81,3.53,6.39,0.48,92.99,167,10,22.79,1.36,94.35,9.07,94.12,0.88,104.78,103.19,40,3,5.46,0.41,93.02,47.86,-36
STL,20122013,Regular,48,261.51,400,45,91.77,10.32,89.89,7,91.11,289,38,66.31,8.72,88.38,9.69,89.47,199,27,45.66,6.19,88.05,14.07,85.19,23.47,2.73,5.39,0.63,89.58,72,9,16.52,2.06,88.89,8.12,92.82,-3.34,99.26,100.94,28,4,6.42,0.92,87.5,48.91,-23
STL,20132014,Regular,82,467.99,706,77,90.51,9.87,90.17,6.94,92.21,492,62,63.08,7.95,88.81,9.96,90.32,347,47,44.49,6.03,88.07,14.12,87.23,41.21,4.49,5.28,0.58,90.17,148,19,18.97,2.44,88.62,8.38,92.75,-2.43,101.36,101.13,49,6,6.28,0.77,89.09,54.88,-34
STL,20142015,Regular,82,424.97,645,87,91.07,12.28,88.11,8.06,94.25,503,72,71.02,10.17,87.48,10.34,93.06,369,54,52.1,7.62,87.23,14.09,90.74,44.45,4.53,6.28,0.64,90.75,156,12,22.03,1.69,92.86,8.84,93.71,-0.65,104.83,102.54,52,5,7.34,0.71,91.23,57.68,-23
STL,20152016,Regular,82,402.98,498,79,74.15,11.76,86.31,10.04,93.67,371,69,55.24,10.27,84.32,13.48,92.75,269,61,40.05,9.08,81.52,18.59,91.8,30.19,5.83,4.49,0.87,83.81,98,23,14.59,3.42,80.99,8.14,91.55,1.2,110.39,99.69,50,5,7.44,0.74,90.91,56.17,-28
STL,20162017,Regular,82,425.9,585,74,82.41,10.42,88.77,7.86,93.24,442,64,62.27,9.02,87.35,10.41,92.19,327,46,46.07,6.48,87.67,14.07,89.13,36.81,4.26,5.19,0.6,89.62,135,16,19.02,2.25,89.4,8.33,93.34,-1.15,103.2,101.67,46,5,6.48,0.7,90.2,54.48,-15
T.B,20072008,Regular,82,486.84,675,110,83.19,13.56,85.99,7.26,94.55,518,89,63.84,10.97,85.34,9.46,93.26,380,66,46.83,8.13,85.2,12.89,90.91,42.25,4.68,5.21,0.58,90.02,152,13,18.73,1.6,92.12,8.16,94.74,-1.48,103.8,102.89,49,6,6.04,0.74,89.09,55.88,-17
T.B,20082009,Regular,83,568.19,763,142,80.57,14.99,84.31,7.21,94.37,616,126,65.05,13.31,83.02,8.93,93.65,449,103,47.41,10.88,81.34,12.25,92.23,55,7.7,5.81,0.81,87.73,218,28,23.02,2.96,88.62,8.93,93.89,-0.24,104.48,102.82,55,8,5.81,0.84,87.3,55.11,-37
T.B,20092010,Regular,82,552.96,796,128,86.37,13.89,86.15,6.66,95.31,625,109,67.82,11.83,85.15,8.48,94.5,442,81,47.96,8.79,84.51,11.99,92.59,52.4,8.86,5.69,0.96,85.53,191,35,20.72,3.8,84.51,8.38,91.87,2.63,104.58,100.25,53,6,5.75,0.65,89.83,53.49,-46
T.B,20102011,Regular,82,547.14,777,162,85.21,17.77,82.75,6.69,91.98,598,134,65.58,14.69,81.69,8.7,90.3,422,98,46.28,10.75,81.15,12.32,86.73,54.7,8.48,6,0.93,86.57,221,30,24.24,3.29,88.05,9.15,93.67,-3.37,99.06,102.82,52,13,5.7,1.43,80,48.42,-22
T.B,20112012,Regular,82,447.73,556,131,74.51,17.56,80.93,6.29,91.6,404,103,54.14,13.8,79.68,8.66,89.32,283,75,37.92,10.05,79.05,12.37,85.33,33.92,5.82,4.55,0.78,85.35,130,16,17.42,2.14,89.04,8.4,94.35,-5.03,97.7,102.74,35,11,4.69,1.47,76.09,47.39,-31
T.B,20122013,Regular,48,281.83,315,57,67.06,12.13,84.68,7.3,92.98,242,42,51.52,8.94,85.21,9.5,90.48,172,34,36.62,7.24,83.5,13.37,88.24,21.29,3.84,4.53,0.82,84.73,71,14,15.12,2.98,83.53,8.8,90.87,-0.39,101.61,99.66,23,4,4.9,0.85,85.19,57.72,-14
T.B,20132014,Regular,82,459.7,556,86,72.57,11.22,86.6,8.09,93.02,431,68,56.25,8.88,86.37,10.44,91.18,300,55,39.16,7.18,84.51,15,89.09,36.62,5.41,4.78,0.71,87.14,147,23,19.19,3,86.47,8.5,92.05,-0.87,104.09,100.55,45,6,5.87,0.78,88.24,52.3,-28
T.B,20142015,Regular,82,479.1,558,85,69.88,10.64,86.78,8.06,92.94,403,74,50.47,9.27,84.49,11.17,91.89,268,56,33.56,7.01,82.72,16.79,89.29,32.47,4.69,4.07,0.59,87.37,104,20,13.02,2.5,83.87,8.06,93.66,-1.77,106.08,101.71,45,6,5.64,0.75,88.24,54.5,-26
T.B,20152016,Regular,82,487.14,657,91,80.92,11.21,87.83,5.33,93.41,490,78,60.35,9.61,86.27,7.14,92.31,337,60,41.51,7.39,84.89,10.39,90,40.37,3.93,4.97,0.48,91.13,148,14,18.23,1.72,91.36,8.24,94.96,-2.65,100.39,103.2,35,6,4.31,0.74,85.37,48.58,-18
T.B,20162017,Regular,82,456.93,672,74,88.24,9.72,90.08,8.33,91.89,507,67,66.57,8.8,88.33,11.05,91.04,368,54,48.32,7.09,87.2,15.22,88.89,43.7,3.87,5.74,0.51,91.86,157,11,20.62,1.44,93.45,8.62,94.22,-3.18,104.11,102.84,56,6,7.35,0.79,90.32,52.71,-19
TOR,20072008,Regular,82,596.21,843,145,84.84,14.59,85.32,6.64,93.79,635,124,63.9,12.48,83.66,8.82,92.74,454,103,45.69,10.37,81.51,12.33,91.26,60.39,6.28,6.08,0.63,90.58,210,21,21.13,2.11,90.91,9.51,94.94,-2.19,103.6,104.45,56,9,5.64,0.91,86.15,55.16,-20
TOR,20082009,Regular,81,531.45,816,98,92.13,11.06,89.28,6.86,92.86,623,89,70.34,10.05,87.5,8.99,92.13,456,71,51.48,8.02,86.53,12.28,90.14,58.56,5.76,6.61,0.65,91.05,213,23,24.05,2.6,90.25,9.4,93.53,-1.39,102.42,102.93,56,7,6.32,0.79,88.89,53.42,-43
TOR,20092010,Regular,82,539.39,775,117,86.21,13.01,86.88,4.26,94.87,549,97,61.07,10.79,84.98,6.01,93.81,382,71,42.49,7.9,84.33,8.64,91.55,44.5,6.62,4.95,0.74,87.05,155,29,17.24,3.23,84.24,8.1,93.18,0.64,100.19,101.28,33,6,3.67,0.67,84.62,52.3,-15
TOR,20102011,Regular,82,551.48,748,127,81.38,13.82,85.49,5.88,93.7,536,106,58.32,11.53,83.49,8.21,92.45,375,83,40.8,9.03,81.88,11.73,90.36,44.28,6.36,4.82,0.69,87.44,155,21,16.86,2.28,88.07,8.26,94,-1.55,102.09,102.26,44,8,4.79,0.87,84.62,52.89,-15
TOR,20112012,Regular,82,438.39,606,94,82.94,12.87,86.57,7.1,94.68,445,88,60.9,12.04,83.49,9.66,94.32,309,68,42.29,9.31,81.96,13.92,92.65,38.06,4.86,5.21,0.66,88.68,137,13,18.75,1.78,91.33,8.55,94.48,-0.16,106.56,103.03,43,5,5.89,0.68,89.58,54.29,-21
TOR,20122013,Regular,48,260.96,343,60,78.86,13.8,85.11,7.58,96.67,249,50,57.25,11.5,83.28,10.44,96,175,40,40.24,9.2,81.4,14.86,95,19.61,2.36,4.51,0.54,89.24,68,7,15.63,1.61,90.67,7.87,95.27,0.73,109.86,103.15,26,2,5.98,0.46,92.86,45.95,-18
TOR,20132014,Regular,83,443.18,649,114,87.86,15.43,85.06,7.09,91.23,474,101,64.17,13.67,82.43,9.7,90.1,358,81,48.47,10.97,81.55,12.85,87.65,42.8,5.77,5.79,0.78,88.13,160,17,21.66,2.3,90.4,9.03,94.29,-4.19,100.5,103.32,46,10,6.23,1.35,82.14,51.42,-32
TOR,20142015,Regular,82,482.9,665,125,82.63,15.53,84.18,5.86,90.4,497,107,61.75,13.29,82.28,7.85,88.79,354,91,43.98,11.31,79.55,11.02,86.81,44.96,6.78,5.59,0.84,86.9,170,21,21.12,2.61,89.01,9.05,93.67,-4.88,97.83,102.71,39,12,4.85,1.49,76.47,49.9,-24
TOR,20152016,Regular,82,455.26,786,79,103.59,10.41,90.87,4.71,91.14,571,64,75.25,8.43,89.92,6.48,89.06,363,50,47.84,6.59,87.89,10.19,86,56.29,3.75,7.42,0.49,93.75,218,11,28.73,1.45,95.2,9.86,94.13,-5.07,96.19,103.99,37,7,4.88,0.92,84.09,57.61,-14
TOR,20162017,Regular,82,409.93,660,104,96.6,15.22,86.39,7.73,94.23,511,90,74.79,13.17,85.02,9.98,93.33,361,72,52.84,10.54,83.37,14.13,91.67,51.26,5.77,7.5,0.84,89.88,199,20,29.13,2.93,90.87,10.03,93.59,-0.25,105.79,103.62,51,6,7.46,0.88,89.47,54.55,-18
VAN,20072008,Regular,83,604.97,794,129,78.75,12.79,86.02,6.8,95.35,629,108,62.38,10.71,85.35,8.59,94.44,464,88,46.02,8.73,84.06,11.64,93.18,55.99,7.39,5.55,0.73,88.35,220,30,21.82,2.98,88,8.9,93.16,1.28,104.82,102.06,54,6,5.36,0.6,90,55.2,-65
VAN,20082009,Regular,81,600.67,896,125,89.5,12.49,87.76,5.92,96,658,103,65.73,10.29,86.47,8.05,95.15,459,76,45.85,7.59,85.79,11.55,93.42,62.17,5.8,6.21,0.58,91.46,248,21,24.77,2.1,92.19,9.45,94.37,0.78,104.97,103.81,53,5,5.29,0.5,91.38,60.31,-56
VAN,20092010,Regular,82,523.81,836,102,95.76,11.68,89.13,6.94,94.12,640,90,73.31,10.31,87.67,9.06,93.33,433,77,49.6,8.82,84.9,13.39,92.21,54.3,6.14,6.22,0.7,89.85,206,21,23.6,2.41,90.75,8.48,93.18,0.15,105.6,101.67,58,6,6.64,0.69,90.62,59.55,-66
VAN,20102011,Regular,82,484.51,804,82,99.56,10.15,90.74,8.58,97.56,585,73,72.44,9.04,88.91,11.79,97.26,416,57,51.52,7.06,87.95,16.59,96.49,51.21,5.08,6.34,0.63,90.98,191,21,23.65,2.6,90.09,8.75,93.04,4.22,113.08,101.8,69,2,8.54,0.25,97.18,58.66,-35
VAN,20112012,Regular,82,465.64,756,81,97.41,10.44,90.32,6.61,95.06,560,68,72.16,8.76,89.17,8.93,94.12,394,60,50.77,7.73,86.78,12.69,93.33,47.44,4.16,6.11,0.54,91.93,176,15,22.68,1.93,92.15,8.47,93.88,0.24,106.02,102.35,50,4,6.44,0.52,92.59,52.94,-44
VAN,20122013,Regular,48,292.9,418,48,85.63,9.83,89.7,5.5,95.83,288,43,59,8.81,87.01,7.99,95.35,196,38,40.15,7.78,83.76,11.73,94.74,23.1,2.37,4.73,0.48,90.71,79,9,16.18,1.84,89.77,8.02,94.5,0.85,106.47,102.52,23,2,4.71,0.41,92,50.74,-17
VAN,20132014,Regular,82,454.47,722,72,95.32,9.51,90.93,4.85,94.44,549,59,72.48,7.79,90.3,6.38,93.22,402,47,53.07,6.21,89.53,8.71,91.49,46.72,4.88,6.17,0.64,90.55,172,20,22.71,2.64,89.58,8.51,91.74,1.48,100.2,100.25,35,4,4.62,0.53,89.74,54.37,-46
VAN,20142015,Regular,82,414.94,589,80,85.17,11.57,88.04,6.79,98.75,437,67,63.19,9.69,86.71,9.15,98.51,313,55,45.26,7.95,85.05,12.78,98.18,39.86,4.13,5.76,0.6,90.61,159,15,22.99,2.17,91.38,9.12,93.84,4.67,110.96,102.96,40,1,5.78,0.14,97.56,47.72,-27
VAN,20152016,Regular,82,438.7,600,93,82.06,12.72,86.58,5,92.47,450,80,61.55,10.94,84.91,6.67,91.25,313,62,42.81,8.48,83.47,9.58,88.71,38.7,5.65,5.29,0.77,87.26,159,22,21.75,3.01,87.85,8.6,92.93,-1.68,98.29,101.53,30,7,4.1,0.96,81.08,50.47,-27
VAN,20162017,Regular,82,423.63,555,77,78.61,10.91,87.82,5.05,94.81,413,67,58.49,9.49,86.04,6.78,94.03,283,59,40.08,8.36,82.75,9.89,93.22,34.68,5.09,4.91,0.72,87.2,137,14,19.4,1.98,90.73,8.4,92.4,1.63,103.11,100.8,28,4,3.97,0.57,87.5,60.46,-9
WPG,20112012,Regular,82,424.26,602,85,85.14,12.02,87.63,6.64,91.76,450,75,63.64,10.61,85.71,8.89,90.67,299,55,42.29,7.78,84.46,13.38,87.27,41.97,5.25,5.94,0.74,88.88,159,21,22.49,2.97,88.33,9.33,93,-2.33,100.65,102.33,40,7,5.66,0.99,85.11,52.54,-31
WPG,20122013,Regular,48,249.45,327,43,78.65,10.34,88.38,5.5,93.02,231,39,55.56,9.38,85.56,7.79,92.31,170,27,40.89,6.49,86.29,10.59,88.89,19.66,2.45,4.73,0.59,88.93,65,6,15.63,1.44,91.55,8.51,93.73,-1.42,99.48,102.24,18,3,4.33,0.72,85.71,50.63,-10
WPG,20132014,Regular,82,448.95,647,80,86.47,10.69,89,5.26,91.25,481,67,64.28,8.95,87.77,7.07,89.55,327,53,43.7,7.08,86.05,10.4,86.79,42.32,4.37,5.66,0.58,90.64,154,16,20.58,2.14,90.59,8.8,93.48,-3.93,97.19,102.28,34,7,4.54,0.94,82.93,50.96,-38
WPG,20142015,Regular,82,453.42,700,99,92.63,13.1,87.61,6.43,97.98,490,84,64.84,11.12,85.37,9.18,97.62,349,65,46.18,8.6,84.3,12.89,96.92,48.37,5.53,6.4,0.73,89.73,196,23,25.94,3.04,89.5,9.87,93.41,4.21,109.82,103.28,45,2,5.95,0.26,95.74,53.09,-29
WPG,20152016,Regular,82,461,622,77,80.95,10.02,88.98,5.95,94.81,456,70,59.35,9.11,86.69,8.11,94.29,320,52,41.65,6.77,86.02,11.56,92.31,40.71,5.02,5.3,0.65,89.02,132,20,17.18,2.6,86.84,8.93,92.83,1.46,103.87,101.75,37,4,4.82,0.52,90.24,49.77,-48
WPG,20162017,Regular,81,442.59,650,103,88.12,13.96,86.32,6,94.17,501,88,67.92,11.93,85.06,7.78,93.18,363,72,49.21,9.76,83.45,10.74,91.67,47.19,5.49,6.4,0.74,89.58,160,18,21.69,2.44,89.89,9.42,93.76,-0.58,102.41,103.18,39,6,5.29,0.81,86.67,50.97,-33
WSH,20072008,Regular,82,554.62,757,101,81.89,10.93,88.23,7.79,94.06,579,89,62.64,9.63,86.68,10.19,93.26,413,64,44.68,6.92,86.58,14.29,90.62,52.82,6.75,5.71,0.73,88.67,197,26,21.31,2.81,88.34,9.12,92.42,0.84,104.91,101.54,59,6,6.38,0.65,90.77,52.41,-35
WSH,20082009,Regular,82,508.18,870,112,102.72,13.22,88.59,8.97,91.96,663,102,78.28,12.04,86.67,11.76,91.18,478,75,56.44,8.86,86.44,16.32,88,61.18,6.95,7.22,0.82,89.8,241,26,28.45,3.07,90.26,9.23,93.19,-2.01,104.32,102.42,78,9,9.21,1.06,89.66,51.34,-32
WSH,20092010,Regular,82,483.17,839,100,104.19,12.42,89.35,8.1,92,633,91,78.61,11.3,87.43,10.74,91.21,419,72,52.03,8.94,85.34,16.23,88.89,63.57,8.07,7.89,1,88.74,284,37,35.27,4.59,88.47,10.04,91.14,0.07,105.12,101.18,68,8,8.44,0.99,89.47,51.89,-2
WSH,20102011,Regular,82,442.82,722,91,97.83,12.33,88.81,5.26,94.51,556,75,75.34,10.16,88.11,6.83,93.33,400,57,54.2,7.72,87.53,9.5,91.23,57.25,5.7,7.76,0.77,90.94,222,27,30.08,3.66,89.16,10.3,92.4,0.93,100.73,102.7,38,5,5.15,0.68,88.37,52.89,-40
WSH,20112012,Regular,82,423.73,594,98,84.11,13.88,85.84,6.06,90.82,442,87,62.59,12.32,83.55,8.14,89.66,305,66,43.19,9.35,82.21,11.8,86.36,36.87,6.74,5.22,0.95,84.54,138,30,19.54,4.25,82.14,8.34,92.25,-2.59,98.17,100.59,36,9,5.1,1.27,80,47.87,-38
WSH,20122013,Regular,48,262.79,387,65,88.36,14.84,85.62,10.59,96.92,293,53,66.9,12.1,84.68,13.99,96.23,200,38,45.66,8.68,84.03,20.5,94.74,27.03,4.41,6.17,1.01,85.97,105,18,23.97,4.11,85.37,9.22,91.68,4.55,115.24,100.9,41,2,9.36,0.46,95.35,50.19,-3
WSH,20132014,Regular,82,457.6,770,105,100.96,13.77,88,8.57,90.48,606,92,79.46,12.06,86.82,10.89,89.13,443,76,58.09,9.97,85.36,14.9,86.84,54.13,6.66,7.1,0.87,89.04,206,24,27.01,3.15,89.57,8.93,92.76,-3.63,101.74,101.69,66,10,8.65,1.31,86.84,53.62,-29
WSH,20142015,Regular,82,380.88,672,88,105.86,13.86,88.42,8.33,96.59,523,79,82.39,12.44,86.88,10.71,96.2,355,66,55.92,10.4,84.32,15.77,95.45,45.2,4.2,7.12,0.66,91.5,165,11,25.99,1.73,93.75,8.64,94.69,1.51,111.23,103.33,56,3,8.82,0.47,94.92,55.48,-33
WSH,20152016,Regular,82,420.19,683,84,97.53,11.99,89.05,7.32,94.05,530,70,75.68,10,88.33,9.43,92.86,362,59,51.69,8.42,85.99,13.81,91.53,48.34,4.23,6.9,0.6,91.95,180,15,25.7,2.14,92.31,9.12,93.96,-1.1,105.34,103.08,50,5,7.14,0.71,90.91,54.83,-18
WSH,20162017,Regular,82,421.77,700,82,99.58,11.67,89.51,7.43,96.34,526,65,74.83,9.25,89,9.89,95.38,353,48,50.22,6.83,88.03,14.73,93.75,47.33,4.82,6.73,0.69,90.75,161,20,22.9,2.85,88.95,9,92.58,2.81,108.48,101.58,52,3,7.4,0.43,94.55,54.63,-28